time,hip_flexion_r,hip_flexion_r_id,hip_adduction_r,hip_adduction_r_id,hip_rotation_r,hip_rotation_r_id,knee_angle_r,knee_angle_r_id,knee_adduction_r,knee_adduction_r_id,ankle_angle_r,ankle_angle_r_id,hip_flexion_l,hip_flexion_l_id,hip_adduction_l,hip_adduction_l_id,hip_rotation_l,hip_rotation_l_id,knee_angle_l,knee_angle_l_id,knee_adduction_l,knee_adduction_l_id,ankle_angle_l,ankle_angle_l_id,
2.975,-35.5162,-29.4927,-4.27177,4.97821,10.2366,-9.94823,47.3128,79.487,10.6252,9.65884,-11.3651,-11.9059,-35.1393,-25.9018,29.1541,18.5062,16.5811,-20.2715,-2.40765,48.2127,6.35417,20.3017,-27.3938,-33.1014,
2.98,-34.9552,-29.0443,-5.54893,4.77592,9.49449,-9.61373,47.5276,78.4193,10.1024,9.18362,-11.1679,-11.6818,-31.9626,-25.0508,29.2637,18.7908,14.5093,-19.9231,-2.32213,47.7814,6.6238,20.0395,-26.8504,-32.5215,
2.985,-34.5695,-28.6044,-6.28924,4.52951,8.9402,-9.23795,47.8117,77.2656,9.66331,8.64991,-10.862,-11.4491,-29.6868,-24.1046,28.886,19.021,13.9503,-19.5464,-2.52541,47.3307,6.81534,19.7472,-26.2765,-31.9321,
2.99,-33.9646,-28.1645,-6.67205,4.23659,8.2707,-8.82005,48.0262,75.9907,9.16556,8.05742,-10.6803,-11.2056,-27.1267,-23.084,28.8988,19.1768,12.8002,-19.1416,-2.66714,46.8306,7.01296,19.4249,-25.7345,-31.3217,
2.995,-33.7054,-27.6999,-7.83835,3.89171,7.9766,-8.35652,48.2868,74.5536,8.78149,7.40431,-10.3442,-10.9494,-25.3422,-22.0253,27.8505,19.2433,12.0939,-18.7046,-2.74205,46.2528,7.21103,19.0681,-25.1123,-30.6868,
3,-33.1942,-27.1624,-8.39419,3.50106,7.45131,-7.86013,48.3456,72.9367,8.22818,6.70587,-10.3393,-10.6786,-23.4515,-20.9851,27.2106,19.2101,11.3465,-18.2216,-2.7518,45.5703,7.40058,18.6626,-24.5307,-30.0328,
3.005,-32.9377,-26.5122,-9.45389,3.08058,7.18515,-7.35484,48.5085,71.1483,7.80649,5.98914,-10.1418,-10.395,-22.0024,-20.0164,26.0608,19.07,10.8259,-17.6773,-2.69666,44.7701,7.57072,18.1923,-23.9225,-29.3708,
3.01,-32.0353,-25.7541,-9.54992,2.65059,6.47894,-6.86091,48.5309,69.2189,7.23488,5.27699,-10.2165,-10.1079,-19.9595,-19.143,26.0106,18.8242,10.0048,-17.0679,-2.58633,43.8523,7.71405,17.6527,-23.4203,-28.7125,
3.015,-31.3839,-24.9316,-9.56121,2.23178,5.96632,-6.39121,48.5739,67.1868,6.7374,4.58466,-10.1713,-9.82843,-18.3292,-18.3743,25.6244,18.4835,9.34422,-16.3958,-2.42993,42.8193,7.82106,17.0459,-22.9132,-28.0623,
3.02,-30.1916,-24.0951,-10.2985,1.84554,5.67644,-5.95467,48.5242,65.0914,6.29928,3.92328,-10.0446,-9.56523,-16.9861,-17.7123,24.7937,18.0546,8.91991,-15.6667,-2.24743,41.6868,7.88856,16.3763,-22.38,-27.4141,
3.025,-30.2296,-23.282,-10.1696,1.49512,5.39543,-5.55147,48.3298,62.9745,5.90385,3.29343,-9.85285,-9.3113,-15.8951,-17.1274,23.8576,17.5426,8.61706,-14.8979,-2.06883,40.4873,7.92756,15.6605,-21.8194,-26.7678,
3.03,-27.3818,-22.5261,-10.9311,1.17227,4.9615,-5.17179,47.927,60.8687,5.42839,2.68428,-9.78993,-9.05701,-14.0537,-16.5906,23.8209,16.9733,8.06413,-14.1175,-1.89214,39.2553,7.9187,14.9273,-21.3281,-26.135,
3.035,-28.8438,-21.8294,-9.10568,0.878464,4.49666,-4.81826,47.417,58.7917,5.02758,2.09878,-9.57851,-8.79865,-13.1963,-16.0821,23.8243,16.3878,7.65261,-13.3563,-1.74332,38.0319,7.88272,14.2098,-20.8286,-25.5261,
3.04,-25.169,-21.1686,-10.3248,0.632883,4.20755,-4.50617,46.7572,56.7446,4.55344,1.55693,-9.49028,-8.53909,-10.5135,-15.5901,23.0403,15.8404,7.30659,-12.6471,-1.64302,36.838,7.83544,13.5447,-20.3734,-24.9551,
3.045,-26.5565,-20.5153,-8.09899,0.436968,3.70881,-4.24083,46.024,54.7319,4.12778,1.06839,-9.31891,-8.27955,-11.2088,-15.1139,24.709,15.3489,6.82292,-11.9943,-1.57826,35.6818,7.75597,12.9387,-19.9222,-24.4173,
3.05,-23.2221,-19.8395,-9.30485,0.26155,3.54353,-4.01353,45.2212,52.7656,3.71528,0.625657,-9.13965,-8.01317,-9.13252,-14.671,23.4564,14.9027,6.7352,-11.3839,-1.5643,34.5641,7.65422,12.3756,-19.4899,-23.899,
3.055,-24.3894,-19.1438,-8.19565,0.0711784,3.48958,-3.80629,44.3753,50.8399,3.39226,0.210299,-8.83945,-7.74109,-9.09836,-14.2716,23.1332,14.4873,6.82514,-10.8022,-1.61425,33.4829,7.53727,11.8392,-19.0286,-23.3867,
3.06,-22.645,-18.4498,-9.10272,-0.157609,3.39191,-3.60681,43.4602,48.952,3.00828,-0.190468,-8.67392,-7.46755,-8.73618,-13.9236,21.7127,14.0931,6.96521,-10.2375,-1.74049,32.4381,7.40991,11.3165,-18.6009,-22.8775,
3.065,-22.4833,-17.7873,-10.247,-0.446582,3.7286,-3.39225,42.6121,47.108,2.76868,-0.600677,-9.09002,-7.19095,-9.32,-13.627,20.4749,13.7117,7.35682,-9.68281,-1.94239,31.4181,7.27254,10.7998,-18.2037,-22.3744,
3.07,-22.0838,-17.1816,-11.1911,-0.824983,3.76413,-3.13379,41.8117,45.3093,2.47569,-1.05127,-8.02647,-6.91038,-9.80524,-13.3631,16.5204,13.3566,7.83987,-9.14142,-2.21367,30.4032,7.1305,10.2955,-17.8621,-21.8797,
3.075,-20.9122,-16.6419,-12.1661,-1.30969,3.74775,-2.81761,41.1887,43.5527,2.21536,-1.55664,-7.76918,-6.62464,-9.58188,-13.1089,20.3864,13.0585,7.39303,-8.62587,-2.54302,29.3923,6.99108,9.82234,-17.612,-21.3978,
3.08,-21.6442,-16.1801,-12.2017,-1.89081,3.848,-2.44655,40.7399,41.8244,2.02451,-2.11283,-7.44458,-6.33868,-9.47836,-12.8301,12.9853,12.7984,8.27109,-8.13667,-2.92277,28.3953,6.85954,9.38199,-17.4384,-20.9281,
3.085,-20.1468,-15.7957,-12.6102,-2.5315,3.68955,-2.0447,40.3907,40.1107,1.75729,-2.69239,-7.29933,-6.06242,-10.8705,-12.488,20.8887,12.5442,7.18014,-7.67854,-3.35257,27.4233,6.73906,8.97813,-17.3802,-20.4666,
3.09,-18.8243,-15.4624,-12.865,-3.18963,3.39596,-1.6417,40.2327,38.413,1.49734,-3.26163,-7.37429,-5.79942,-6.74449,-12.0641,14.8908,12.2682,7.33291,-7.25187,-3.79162,26.4842,6.64101,8.60993,-17.4324,-20.0042,
3.095,-15.782,-15.1464,-13.0096,-3.83536,3.13343,-1.26265,40.1543,36.7412,1.21304,-3.79328,-7.05064,-5.55035,-12.6004,-11.572,18.8502,11.9548,6.81137,-6.84577,-4.21539,25.5696,6.56934,8.26664,-17.4415,-19.5382,
3.1,-17.7559,-14.7848,-12.4465,-4.45598,2.5929,-0.928044,40.1521,35.133,1.00437,-4.26704,-4.87276,-5.31137,-5.61086,-11.0411,15.7168,11.5861,6.55313,-6.44506,-4.61313,24.6692,6.52385,7.92955,-17.3758,-19.0723,
3.105,-14.6107,-14.364,-12.49,-5.04466,2.58313,-0.639824,40.0689,33.6178,0.772408,-4.68377,-7.75822,-5.07847,-8.54337,-10.4616,15.8967,11.1111,6.33717,-6.04022,-4.96452,23.7938,6.50391,7.58303,-17.3836,-18.6069,
3.11,-13.8473,-13.9157,-12.6943,-5.58359,2.54629,-0.392648,39.9025,32.1955,0.594897,-5.04945,-7.49113,-4.86059,-4.04184,-9.88707,13.7148,10.5525,6.20246,-5.63493,-5.24419,22.9398,6.50733,7.22895,-17.3727,-18.1471,
3.115,-12.4087,-13.4423,-13.066,-6.06196,2.60512,-0.190929,39.5231,30.8827,0.395398,-5.36072,-7.23355,-4.65583,-11.26,-9.34261,14.2108,9.93474,6.16854,-5.23533,-5.48682,22.1173,6.5179,6.87447,-17.3523,-17.699,
3.12,-10.9849,-12.9305,-13.0594,-6.4777,2.59428,-0.0406369,38.9185,29.6939,0.174679,-5.6116,-6.9538,-4.45388,-7.19175,-8.84172,12.4997,9.27583,5.96003,-4.84721,-5.64518,21.3451,6.53436,6.52389,-17.3345,-17.2632,
3.125,-9.95285,-12.3688,-12.8971,-6.83081,2.52595,0.0564005,37.9663,28.615,-0.157932,-5.79627,-6.8554,-4.24902,-7.91424,-8.39369,11.9143,8.60882,5.76285,-4.48088,-5.78923,20.6308,6.535,6.18839,-17.3002,-16.8462,
3.13,-8.97513,-11.769,-12.8141,-7.10927,2.561,0.102588,36.8048,27.6063,-0.486045,-5.91042,-6.7192,-4.04476,-8.0886,-7.99612,11.0547,7.99198,5.64453,-4.15412,-5.83008,19.969,6.52762,5.89572,-17.2613,-16.457,
3.135,-8.06753,-11.1556,-12.6253,-7.30713,2.53827,0.104224,35.3968,26.633,-0.848222,-5.95878,-6.63065,-3.84949,-7.5217,-7.64023,10.3468,7.48726,5.35991,-3.8845,-5.91505,19.3541,6.48164,5.67681,-17.2259,-16.1049,
3.14,-7.26428,-10.5358,-12.4809,-7.43398,2.58867,0.0698607,33.8756,25.6927,-1.22596,-5.95119,-6.57538,-3.66357,-7.4907,-7.31942,9.57477,7.11941,5.1702,-3.676,-5.84605,18.7859,6.42701,5.54245,-17.1769,-15.792,
3.145,-6.58241,-9.90577,-12.4207,-7.52177,2.68916,0.0165539,32.2472,24.807,-1.60335,-5.91068,-6.52365,-3.4791,-7.78315,-7.02725,8.51779,6.86312,5.15702,-3.51477,-5.90736,18.2601,6.31617,5.47706,-17.11,-15.5085,
3.15,-5.62015,-9.26489,-12.1239,-7.59857,2.65879,-0.0428071,30.5668,23.9987,-1.94111,-5.85744,-5.95104,-3.29021,-7.56479,-6.75744,8.5088,6.67514,4.78379,-3.38332,-5.74772,17.7599,6.20991,5.4575,-17.0574,-15.2483,
3.155,-4.86594,-8.63611,-12.2493,-7.67296,2.76927,-0.101039,29.0638,23.2783,-2.21203,-5.80315,-6.50844,-3.09846,-7.94756,-6.50529,7.34695,6.50108,4.89599,-3.26035,-5.7454,17.2724,6.04926,5.45423,-16.9863,-15.0059,
3.16,-3.88234,-8.05057,-12.2933,-7.74221,2.83003,-0.154111,27.5965,22.6477,-2.43257,-5.75279,-6.31521,-2.91537,-7.6117,-6.25854,7.97429,6.28728,4.39896,-3.1285,-5.57444,16.7944,5.8801,5.44322,-16.9363,-14.7787,
3.165,-2.78765,-7.51703,-12.229,-7.83419,2.59405,-0.193261,26.4295,22.123,-2.676,-5.72377,-6.23962,-2.73988,-8.93975,-6.00864,3.50853,5.98843,5.82998,-2.97547,-5.38062,16.3343,5.69434,5.40794,-16.8742,-14.5669,
3.17,-1.72714,-7.02467,-11.966,-7.97586,2.55178,-0.210359,25.5163,21.7131,-2.87836,-5.72999,-6.19073,-2.56672,-6.50828,-5.76255,11.0661,5.58884,2.88375,-2.79856,-4.98319,15.9009,5.53726,5.34269,-16.8248,-14.374,
3.175,-0.673851,-6.54347,-11.7778,-8.16732,2.5924,-0.209423,25.0346,21.411,-2.96944,-5.76288,-5.98444,-2.38887,-6.90058,-5.5211,2.9877,5.09805,1.34904,-2.60811,-4.5288,15.5114,5.36665,5.25551,-16.7439,-14.2003,
3.18,-0.761731,-6.06845,-12.5791,-8.38657,3.3073,-0.202238,24.9319,21.1781,-2.94022,-5.80509,-5.56956,-2.20458,3.80783,-5.28906,17.43,4.51413,-6.69613,-2.41433,-4.77968,15.1782,5.08859,5.14816,-16.5344,-14.0342,
3.185,0.211303,-5.68127,-12.6676,-8.57407,3.23955,-0.196201,25.2742,20.9343,-2.94617,-5.84294,-5.26977,-2.02385,0.183731,-5.10303,9.5798,3.87958,-3.68521,-2.22775,-4.73972,14.8892,4.88797,5.02811,-16.4056,-13.859,
3.19,-0.903554,-5.35216,-13.7016,-8.72722,3.94529,-0.189698,26.1442,20.6603,-2.9623,-5.87416,-4.95162,-1.8499,-1.17362,-4.98385,9.14614,3.25767,-3.33879,-2.06086,-4.61995,14.6271,4.72978,4.91581,-16.2675,-13.6607,
3.195,3.26585,-5.04851,-11.9585,-8.84168,2.42177,-0.183572,26.1139,20.3633,-2.90058,-5.89207,-4.70202,-1.67765,-3.98906,-4.88454,7.75124,2.65278,-2.18511,-1.92356,-4.54184,14.3933,4.61448,4.82919,-16.1949,-13.4323,
3.2,-1.58542,-4.73942,-14.4067,-8.9322,4.4781,-0.181137,26.2889,20.0646,-2.84379,-5.89339,-4.43549,-1.5055,-3.54757,-4.82361,10.5802,2.09758,-3.06098,-1.81852,-4.50887,14.1522,4.5526,4.77283,-16.1925,-13.1782,
3.205,3.14998,-4.40642,-12.3369,-9.0238,2.70158,-0.182487,26.7299,19.7904,-2.84717,-5.8817,-4.21512,-1.34215,-5.53383,-4.80604,5.56956,1.61636,-1.33777,-1.74318,-4.51838,13.8733,4.54355,4.74936,-16.1867,-12.9123,
3.21,5.00219,-4.03024,-11.6675,-9.14539,2.04546,-0.186112,27.1732,19.5849,-2.82937,-5.86731,-3.91949,-1.18824,-3.29432,-4.8098,12.6146,1.23823,-3.99859,-1.69717,-4.56599,13.5435,4.58218,4.77386,-16.1688,-12.6541,
3.215,-0.246185,-3.59426,-13.8067,-9.32138,3.98923,-0.189863,27.5518,19.49,-2.85214,-5.86144,-3.71744,-1.03363,-4.64657,-4.7988,8.42931,0.957948,-2.72695,-1.67799,-4.64555,13.1686,4.65733,4.85319,-16.1566,-12.4137,
3.22,3.67583,-3.11056,-11.8418,-9.56314,2.34397,-0.193311,40.6279,19.5005,-6.46729,-5.87144,-3.54946,-0.867474,-3.73531,-4.76917,10.103,0.753689,-3.6316,-1.6801,-4.75036,12.7446,4.7539,4.97619,-16.1613,-12.1929,
3.225,5.07962,-2.62907,-10.9378,-9.86415,1.64962,-0.194114,28.1863,19.5739,-2.92132,-5.90407,-3.40388,-0.680709,-5.57944,-4.74002,3.86093,0.601659,-1.75916,-1.69908,-4.87468,12.262,4.85531,5.12379,-16.1734,-11.9849,
3.23,2.13366,-2.20672,-11.8007,-10.2128,2.56643,-0.183689,28.4496,19.6707,-2.94934,-5.96793,-3.27669,-0.461428,-1.04202,-4.73208,14.5776,0.473702,-5.90596,-1.72836,-5.01474,11.716,4.94537,5.27528,-16.2147,-11.7817,
3.235,4.61549,-1.87265,-10.3194,-10.5996,1.42441,-0.155309,28.6687,19.7773,-2.96453,-6.07082,-3.16655,-0.19673,-1.78313,-4.75635,10.0881,0.343122,-4.74399,-1.76136,-5.16709,11.1172,5.00704,5.41708,-16.2937,-11.5815,
3.24,5.69888,-1.6164,-9.47114,-10.9824,0.860519,-0.118408,28.823,19.8936,-2.9614,-6.19142,-3.04927,0.118038,-1.68386,-4.79229,8.99493,0.198565,-4.67945,-1.79454,-5.32888,10.5023,5.02345,5.55687,-16.3576,-11.3896,
3.245,4.28755,-1.42136,-9.5528,-11.2774,1.16111,-0.0915479,28.912,20.0046,-2.93471,-6.28237,-2.94246,0.475502,-0.746492,-4.80884,9.855,0.0257954,-5.30947,-1.82276,-5.4983,9.9225,4.97939,5.70476,-16.4383,-11.2124,
3.25,7.30223,-1.31326,-7.92286,-11.403,-0.135433,-0.0852083,28.9294,20.0682,-2.88139,-6.31327,-2.83945,0.860667,-1.01924,-4.7917,8.61684,-0.187113,-5.09228,-1.84215,-5.67414,9.41823,4.86369,5.86408,-16.4956,-11.0489,
3.255,2.47076,-1.31072,-9.34239,-11.3313,1.39279,-0.103153,28.8639,20.0627,-2.80194,-6.28203,-2.76142,1.26318,0.21102,-4.76753,10.0543,-0.42901,-5.90704,-1.85317,-5.8556,8.9876,4.67082,6.02882,-16.5893,-10.8956,
3.26,7.21276,-1.40305,-7.23826,-11.069,-0.508874,-0.147284,28.7104,20.0005,-2.69385,-6.19343,-2.69121,1.66633,0.552948,-4.77253,9.3624,-0.68284,-5.86656,-1.85706,-6.04237,8.60705,4.40282,6.18813,-16.6804,-10.7528,
3.265,4.59248,-1.56255,-7.89589,-10.6646,0.270345,-0.209746,28.4613,19.9195,-2.56248,-6.06764,-2.65162,2.04995,1.92116,-4.8165,10.6986,-0.9359,-6.58991,-1.85521,-6.23393,8.26272,4.06799,6.33627,-16.7876,-10.6269,
3.27,8.46642,-1.76073,-6.27709,-10.186,-1.31373,-0.278501,28.1237,19.8526,-2.40681,-5.93102,-2.6164,2.39202,2.57504,-4.85445,10.6114,-1.17215,-6.7869,-1.85504,-6.42876,7.97017,3.68079,6.49305,-16.8891,-10.5264,
3.275,5.15011,-1.97495,-7.08847,-9.70231,-0.734849,-0.34012,27.702,19.8189,-2.24016,-5.81054,-2.59974,2.68384,3.61711,-4.81068,11.3978,-1.35486,-7.27774,-1.86873,-6.62307,7.75112,3.25625,6.70324,-16.9865,-10.4629,
3.28,8.9938,-2.18096,-5.74825,-9.26883,-1.91308,-0.384144,27.209,19.8315,-2.07234,-5.72124,-2.61975,2.93013,4.07953,-4.63646,11.5852,-1.44068,-7.48918,-1.90296,-6.81189,7.61233,2.80987,7.00093,-17.0598,-10.4368,
3.285,8.35499,-2.35863,-5.84195,-8.92474,-1.87303,-0.411498,26.6952,19.9033,-1.8833,-5.6727,-2.63302,3.14635,4.52114,-4.34267,11.8578,-1.38744,-7.69893,-1.96376,-6.98712,7.529,2.36048,7.39513,-17.1124,-10.4375,
3.29,8.13386,-2.50146,-5.97384,-8.68571,-1.81865,-0.427059,26.2023,20.0464,-1.67007,-5.67464,-2.63074,3.36026,4.72843,-3.98569,11.8959,-1.1785,-7.77591,-2.05001,-7.14135,7.46174,1.92616,7.86706,-17.1345,-10.4436,
3.295,7.53767,-2.60859,-6.25893,-8.53149,-1.66412,-0.436098,25.7846,20.2634,-1.43102,-5.72344,-2.6049,3.59502,4.7893,-3.60695,11.7668,-0.85927,-7.74964,-2.15364,-7.26393,7.40267,1.52233,8.37723,-17.1238,-10.4179,
3.3,7.83706,-2.69784,-6.26647,-8.39653,-1.7027,-0.449048,25.4567,20.5254,-1.21094,-5.79446,-2.617,3.85687,5.00184,-3.32998,11.6272,-0.382083,-7.76805,-2.27283,-7.34842,7.3123,1.16192,8.90336,-17.0993,-10.3328,
3.305,7.20911,-2.80602,-6.46826,-8.18681,-1.58837,-0.473023,25.2795,20.772,-1.01527,-5.84577,-2.64935,4.13073,5.00771,-3.19251,10.9699,0.243886,-7.75363,-2.40387,-7.39397,7.18961,0.857869,9.4293,-17.0543,-10.1771,
3.31,7.68482,-2.95621,-6.49949,-7.84729,-1.60539,-0.509313,25.2759,20.9575,-0.81447,-5.85348,-2.61401,4.39569,5.969,-3.22745,11.9197,0.997485,-7.78622,-2.53939,-7.40183,7.02313,0.614729,9.93417,-16.9978,-9.96723,
3.315,6.68724,-3.11103,-6.76346,-7.38889,-1.39996,-0.556967,25.4718,21.0918,-0.648789,-5.81118,-2.60158,4.63122,6.1229,-3.44384,11.2622,1.86323,-7.71148,-2.67005,-7.35372,6.79579,0.413319,10.4061,-16.8843,-9.7397,
3.32,7.47021,-3.19586,-6.5256,-6.86034,-1.5595,-0.617251,25.88,21.2211,-0.516858,-5.72282,-2.60352,4.82264,6.67811,-3.80177,11.0123,2.78601,-7.74094,-2.78318,-7.2767,6.51956,0.26204,10.8311,-16.7856,-9.52719,
3.325,6.17366,-3.15931,-6.65984,-6.33225,-1.38919,-0.687207,26.5068,21.3902,-0.42141,-5.6109,-2.62441,4.96803,7.36362,-4.21209,10.7392,3.66632,-7.73656,-2.86729,-7.18712,6.24447,0.158216,11.1925,-16.713,-9.34432,
3.33,7.3184,-3.02352,-6.16567,-5.86016,-1.67027,-0.760326,27.3478,21.6021,-0.359292,-5.51127,-2.6429,5.06751,9.96163,-4.5995,9.71933,4.42836,-7.72597,-2.91755,-7.08844,6.01133,0.0888791,11.4784,-16.67,-9.1956,
3.335,6.57798,-2.84593,-5.99663,-5.48923,-1.73689,-0.829319,28.384,21.8386,-0.328633,-5.46314,-2.66404,5.1218,6.2418,-4.95342,11.6661,5.04118,-7.86213,-2.93444,-6.98836,5.81918,0.0477014,11.6743,-16.6429,-9.0888,
3.34,6.14463,-2.69259,-5.8175,-5.24528,-1.6745,-0.885867,29.5794,22.0721,-0.323455,-5.49614,-2.68399,5.12633,9.18514,-5.31182,10.5786,5.50612,-7.88969,-2.92193,-6.89288,5.64465,0.0272346,11.7642,-16.6404,-9.02521,
3.345,5.33708,-2.57369,-5.44618,-5.14472,-1.7821,-0.925013,30.8752,22.3025,-0.3546,-5.61609,-2.74925,5.0822,7.61873,-5.70571,11.5485,5.86409,-7.99313,-2.88945,-6.8069,5.46155,0.0216146,11.7588,-16.6479,-8.9996,
3.35,5.62599,-2.46525,-4.97988,-5.20176,-1.94541,-0.946674,32.2346,22.5438,-0.385929,-5.81343,-2.794,5.00033,9.2244,-6.12708,10.9763,6.15448,-8.01901,-2.84796,-6.7326,5.26089,0.0255327,11.6864,-16.6661,-9.01038,
3.355,3.28772,-2.34432,-5.14837,-5.40341,-3.50422,-0.953599,33.6053,22.8036,-0.395556,-6.06943,-2.78097,4.89719,8.39293,-6.53887,11.4292,6.3621,-8.06047,-2.79897,-6.67221,5.06367,0.037466,11.5597,-16.6936,-9.05489,
3.36,4.97148,-2.20143,-4.30206,-5.72562,-2.14673,-0.946877,34.8986,23.0786,-0.404805,-6.37117,-2.78835,4.79248,9.10549,-6.88847,11.1014,6.45072,-8.05073,-2.74385,-6.62652,4.90368,0.0567112,11.3868,-16.7202,-9.12855,
3.365,4.46365,-2.03136,-3.95192,-6.13576,-2.26182,-0.934509,36.0556,23.354,-0.402054,-6.69739,-2.80101,4.69725,8.6319,-7.15531,11.3209,6.40557,-8.06034,-2.68718,-6.59516,4.78747,0.0816469,11.1762,-16.7486,-9.23568,
3.37,4.68803,-1.8212,-3.4821,-6.60333,-2.46255,-0.921744,37.0138,23.6217,-0.392857,-7.02291,-2.8364,4.61326,9.09739,-7.35639,11.2205,6.23231,-8.09231,-2.62718,-6.57671,4.69816,0.109957,10.9295,-16.7894,-9.38136,
3.375,4.56973,-1.55467,-3.07742,-7.10867,-2.64758,-0.91013,37.7433,23.8826,-0.357647,-7.33039,-2.85648,4.53608,8.98281,-7.49471,11.3384,5.93958,-8.11564,-2.5624,-6.56951,4.62221,0.136863,10.6549,-16.834,-9.56856,
3.38,4.72585,-1.22477,-2.70969,-7.64184,-2.7965,-0.899306,38.2066,24.1445,-0.307877,-7.61745,-2.88065,4.47191,9.02142,-7.55307,11.1541,5.5428,-8.05008,-2.49347,-6.57127,4.5526,0.15524,10.3664,-16.8672,-9.79609,
3.385,4.73581,-0.838062,-2.36571,-8.16686,-2.94715,-0.894661,38.3981,24.4029,-0.25005,-7.87628,-2.93255,4.42774,8.70572,-7.51743,11.0008,5.10753,-7.93848,-2.422,-6.58014,4.47469,0.156933,10.0974,-16.8871,-10.0543,
3.39,4.89424,-0.431972,-2.1381,-8.62204,-3.04876,-0.908212,38.3615,24.6213,-0.159801,-8.09113,-2.93562,4.40333,8.51754,-7.39019,10.7858,4.7104,-7.8072,-2.35432,-6.59461,4.37162,0.134686,9.87901,-16.913,-10.3181,
3.395,4.99605,-0.0747557,-1.9613,-8.9522,-3.13838,-0.943175,38.1215,24.7394,-0.0756234,-8.25715,-2.92943,4.39029,8.09845,-7.20099,10.5213,4.41792,-7.61622,-2.29808,-6.61353,4.21729,0.0834093,9.73046,-16.9293,-10.5676,
3.4,5.12457,0.18944,-1.8447,-9.13544,-3.19616,-0.99407,37.72,24.7153,0.00558999,-8.37214,-2.93077,4.37627,7.65566,-6.9747,10.2248,4.2794,-7.40595,-2.26073,-6.63522,3.9873,0.000375271,9.67058,-16.9353,-10.8004,
3.405,5.40302,0.364498,-1.65813,-9.21242,-3.35165,-1.05325,37.2019,24.5505,0.063594,-8.44759,-2.98332,4.36021,7.53191,-6.73353,10.1975,4.27938,-7.343,-2.24285,-6.6578,3.67709,-0.114805,9.68912,-16.9602,-11.0156,
3.41,5.51927,0.482503,-1.68129,-9.23326,-3.37716,-1.11693,36.6506,24.2729,0.135596,-8.49328,-2.9595,4.35356,7.26375,-6.5038,10.0186,4.37673,-7.20113,-2.24269,-6.67881,3.28952,-0.259856,9.76163,-16.9762,-11.2141,
3.415,5.5567,0.557064,-1.76665,-9.20453,-3.36,-1.18399,36.0758,23.895,0.186163,-8.50606,-2.94582,4.35704,6.82658,-6.31094,9.75027,4.53207,-6.99612,-2.25679,-6.69551,2.8289,-0.428991,9.86221,-16.9679,-11.3995,
3.42,5.51368,0.558642,-1.88378,-9.10902,-3.30948,-1.24989,35.4986,23.405,0.213307,-8.49128,-2.94109,4.35587,6.42064,-6.1805,9.49166,4.69213,-6.79791,-2.2788,-6.70542,2.30258,-0.612598,9.95507,-16.943,-11.5801,
3.425,5.40294,0.466968,-2.02029,-8.94672,-3.24264,-1.31196,34.9189,22.8014,0.216055,-8.46239,-2.94622,4.3325,6.09579,-6.09599,9.24905,4.80819,-6.6168,-2.30777,-6.70603,1.73125,-0.797337,10.0236,-16.9041,-11.7649,
3.43,5.24188,0.326702,-2.1441,-8.76335,-3.17207,-1.37063,34.3276,22.1273,0.189162,-8.43106,-2.96029,4.27821,5.97713,-6.0088,9.08061,4.86999,-6.49985,-2.34336,-6.69473,1.14039,-0.96791,10.0812,-16.8612,-11.9596,
3.435,5.08283,0.226385,-2.23385,-8.61969,-3.13386,-1.42738,33.7101,21.4499,0.134651,-8.40077,-2.97789,4.18727,6.25259,-5.8924,9.08385,4.88819,-6.51639,-2.38149,-6.66888,0.545976,-1.109,10.1413,-16.8354,-12.1661,
3.44,4.83421,0.240012,-2.27503,-8.53809,-3.09567,-1.48536,33.0278,20.8193,0.0322783,-8.3612,-3.03329,4.05658,6.59521,-5.74419,9.05606,4.86406,-6.55852,-2.41846,-6.62506,-0.0401693,-1.20887,10.204,-16.8051,-12.3796,
3.445,4.4039,0.373111,-2.40274,-8.49524,-2.9774,-1.54615,32.2945,20.2379,-0.074683,-8.29985,-3.02445,3.88338,6.92768,-5.60329,8.94448,4.81468,-6.5681,-2.45275,-6.55958,-0.629697,-1.25972,10.2586,-16.7656,-12.5972,
3.45,3.90445,0.587723,-2.47985,-8.46864,-2.8696,-1.60581,31.4694,19.682,-0.220053,-8.21588,-3.04591,3.66003,7.34519,-5.54121,8.86065,4.76273,-6.60666,-2.4857,-6.47002,-1.25455,-1.25786,10.2822,-16.7218,-12.8213,
3.455,3.09874,0.846857,-2.69501,-8.46157,-2.60274,-1.66125,30.5864,19.1333,-0.378599,-8.11944,-3.01226,3.38179,7.11897,-5.60646,8.26299,4.74076,-6.36008,-2.51992,-6.35535,-1.94162,-1.20321,10.2668,-16.6033,-13.0582,
3.46,2.21877,1.13658,-2.72095,-8.50839,-2.46447,-1.71223,29.6376,18.5983,-0.568621,-8.02932,-3.05749,3.06069,7.30758,-5.81448,8.25314,4.78953,-6.39756,-2.55695,-6.21593,-2.71169,-1.10472,10.224,-16.5398,-13.329,
3.465,1.44746,1.4467,-2.82151,-8.63033,-2.28461,-1.76008,28.7441,18.0859,-0.731603,-7.95946,-3.03922,2.70601,7.52817,-6.14957,7.9794,4.91243,-6.33836,-2.5936,-6.05636,-3.55846,-0.962729,10.1579,-16.4645,-13.6522,
