time,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
1.28,0.410735,0.114352,0.153061,0.0622138,0.335827,0.391401,0.762664,0.145409,
1.285,0.41361,0.115595,0.166381,0.0679495,0.291214,0.400384,0.783332,0.159291,
1.29,0.410111,0.112528,0.168587,0.0778347,0.287811,0.398829,0.812156,0.17339,
1.295,0.405304,0.108112,0.171671,0.0906029,0.282116,0.387406,0.839173,0.187191,
1.3,0.403674,0.102611,0.178818,0.106648,0.277316,0.368887,0.86453,0.199611,
1.305,0.402606,0.0907615,0.17408,0.127632,0.303461,0.3363,0.906111,0.209417,
1.31,0.406098,0.0810041,0.176964,0.146492,0.316175,0.291385,0.938919,0.217307,
1.315,0.415684,0.0713151,0.186241,0.165506,0.331596,0.240641,0.965381,0.226451,
1.32,0.430683,0.0632156,0.200402,0.183778,0.347418,0.189516,0.984205,0.235424,
1.325,0.44647,0.0558374,0.217913,0.198501,0.367318,0.143034,0.995594,0.242307,
1.33,0.465809,0.0284045,0.234883,0.208105,0.380369,0.106379,1,0.227362,
1.335,0.481596,0.0241404,0.257566,0.215538,0.391514,0.0815143,0.982202,0.226085,
1.34,0.494608,0.0243234,0.272584,0.215695,0.417293,0.0669628,0.959064,0.21783,
1.345,0.515566,0.0276995,0.285822,0.204103,0.460049,0.0420613,0.932566,0.203487,
1.35,0.504284,0.0389762,0.27708,0.192002,0.486741,0.0572333,0.890752,0.187087,
1.355,0.499175,0.0545823,0.269981,0.173983,0.514875,0.0564558,0.842111,0.173853,
1.36,0.503533,0.0728209,0.267282,0.149988,0.555711,0.0499192,0.798542,0.161536,
1.365,0.476425,0.119574,0.260147,0.131537,0.565048,0.0920028,0.733711,0.161496,
1.37,0.461486,0.137138,0.259363,0.113121,0.572253,0.122797,0.689198,0.156091,
1.375,0.441922,0.151984,0.257749,0.0960668,0.573151,0.156832,0.657443,0.151826,
1.38,0.41769,0.16267,0.256196,0.0811989,0.565382,0.18734,0.63785,0.148801,
1.385,0.390562,0.168864,0.257001,0.0694132,0.550458,0.211192,0.629647,0.147655,
1.39,0.363635,0.171004,0.261626,0.0610452,0.531216,0.227559,0.632886,0.149426,
1.395,0.339651,0.169976,0.270605,0.0556368,0.509922,0.235838,0.646371,0.1548,
1.4,0.319621,0.167107,0.283227,0.0528149,0.489348,0.235561,0.669181,0.16422,
1.405,0.305019,0.163001,0.299385,0.0510365,0.471269,0.228046,0.696921,0.177277,
1.41,0.296054,0.158452,0.318028,0.0494968,0.458144,0.21469,0.724936,0.193251,
1.415,0.293198,0.153811,0.337808,0.0472889,0.451923,0.197438,0.74879,0.211184,
1.42,0.296131,0.148992,0.357399,0.043646,0.454093,0.178316,0.764995,0.229518,
1.425,0.303217,0.143732,0.375753,0.0381292,0.46494,0.158702,0.771317,0.246704,
1.43,0.316008,0.141856,0.393765,0.0250738,0.484944,0.140367,0.767709,0.26815,
1.435,0.321054,0.131933,0.404618,0.0235607,0.510389,0.12161,0.753716,0.27092,
1.44,0.324987,0.122418,0.413245,0.0286467,0.540327,0.1034,0.730051,0.269866,
1.445,0.327169,0.115095,0.421972,0.0340117,0.572304,0.0853121,0.698147,0.266256,
1.45,0.332802,0.112483,0.43479,0.0324435,0.604489,0.0671227,0.661975,0.262438,
