time,synergy1,synergy2,synergy3,synergy4,
4.525,0.148808,0.77579,0,0.083841,
4.53,0.0506027,0.740988,0.209671,0.0307786,
4.535,0.109074,0.759743,0.0110958,0.119012,
4.54,0.0520898,0.70392,0.1843,0.0758846,
4.545,0.118247,0.663076,0.136733,0.143873,
4.55,0.0521007,0.644869,0.275037,0.0848445,
4.555,0.124581,0.61719,0.18058,0.153877,
4.56,0.0529817,0.609771,0.262182,0.142474,
4.565,0.122758,0.588258,0.267756,0.12737,
4.57,0.0511657,0.641908,0.223527,0.156826,
4.575,0.129544,0.596301,0.311085,0.0730783,
4.58,0.0601097,0.688867,0.149667,0.157148,
4.585,0.127903,0.622681,0.277802,0.071111,
4.59,0.0639444,0.680147,0.1709,0.160549,
4.595,0.142004,0.623401,0.268587,0.0708806,
4.6,0.0653472,0.663373,0.169227,0.183727,
4.605,0.164486,0.63417,0.210983,0.0856653,
4.61,0.0625468,0.590604,0.273208,0.178208,
4.615,0.147487,0.578114,0.306677,0.0815728,
4.62,0.0748038,0.613702,0.20953,0.200032,
4.625,0.157982,0.580066,0.291266,0.0909508,
4.63,0.0792339,0.61073,0.268416,0.165959,
4.635,0.154706,0.625595,0.266042,0.0752999,
4.64,0.0626469,0.686905,0.176536,0.163888,
4.645,0.145112,0.64352,0.268282,0.0449081,
4.65,0.0589944,0.75416,0.127485,0.130787,
4.655,0.149411,0.633665,0.259633,0.051877,
4.66,0.0576856,0.564686,0.325187,0.160059,
4.665,0.126912,0.527906,0.390946,0.110715,
4.67,0.0522058,0.54898,0.364955,0.152048,
4.675,0.116028,0.574388,0.307952,0.121241,
4.68,0.0489711,0.524879,0.330378,0.238211,
4.685,0.128483,0.507737,0.362522,0.123612,
4.69,0.0528807,0.59223,0.352717,0.119263,
4.695,0.131865,0.531587,0.340839,0.151191,
4.7,0.0711599,0.608646,0.366517,0.0666519,
4.705,0.135983,0.5641,0.3351,0.108839,
4.71,0.052041,0.638486,0.322452,0.0713454,
4.715,0.140052,0.567888,0.255121,0.138798,
4.72,0.0553806,0.637552,0.359363,0.0354026,
4.725,0.141087,0.589284,0.227133,0.166719,
4.73,0.0610149,0.646949,0.313028,0.0698292,
4.735,0.137164,0.640774,0.316089,0.000691266,
4.74,0.0521024,0.777847,0.0495725,0.133995,
4.745,0.138213,0.746876,0.176127,0.000420255,
4.75,0.049794,0.621173,0.23424,0.187267,
4.755,0.117977,0.665482,0.316585,0.00460745,
4.76,0.0494746,0.62041,0.411848,0,
4.765,0.0994532,0.705795,0.114702,0.137434,
4.77,0.0541141,0.723855,0.246847,0,
4.775,0.105681,0.70284,0.116581,0.123217,
4.78,0.0385764,0.755733,0.197818,0,
4.785,0.101889,0.652529,0.202866,0.101333,
4.79,0.0444762,0.725684,0.251506,0.00116686,
4.795,0.106823,0.683548,0.201118,0.0807997,
4.8,0.0391903,0.709413,0.28452,0,
4.805,0.11163,0.675744,0.20626,0.0630719,
4.81,0.0383877,0.725047,0.252052,0,
4.815,0.112882,0.715791,0.158995,0.055896,
4.82,0.0358455,0.701851,0.285901,0,
4.825,0.123898,0.749917,0.149944,0.0110108,
4.83,0.0332193,0.711541,0.29857,0.00838143,
4.835,0.118265,0.643632,0.244644,0.0663535,
4.84,0.0279388,0.706545,0.313739,0.00407316,
4.845,0.091143,0.594377,0.410111,0.000943658,
4.85,0.103168,0.743483,0.148053,0.0286851,
4.855,0.133226,0.614606,0.301318,0.0270722,
4.86,0.0153447,0.641126,0.405271,0.00283625,
4.865,0.119157,0.726766,0.185407,0.0106143,
4.87,0,0.685802,0.342014,0,
4.875,0.102741,0.739869,0.162892,0.0276386,
4.88,0.0373364,0.702431,0.28064,0,
4.885,0.0927704,0.673647,0.256464,0.0213087,
4.89,0.0321248,0.664754,0.36141,0.00614397,
4.895,0.120635,0.712286,0.198989,0.011066,
4.9,0.0345867,0.610393,0.449106,0,
4.905,0.112323,0.721771,0.220166,0.0112958,
4.91,0.0483116,0.782307,0.162666,0.026712,
4.915,0.124641,0.692112,0.263617,0,
4.92,0.0416095,0.756217,0.248268,0.00470127,
4.925,0.142061,0.773014,0.147192,0,
4.93,0.0415057,0.77564,0.222594,0,
4.935,0.123499,0.798023,0.148344,0.00238292,
4.94,0.0605571,0.771931,0.21873,0,
4.945,0.110154,0.840302,0.118225,0,
4.95,0.0624957,0.797601,0.186668,0,
4.955,0.10913,0.742329,0.27966,0,
4.96,0.0487144,0.716645,0.35188,0,
4.965,0.0864691,0.789448,0.243476,0,
4.97,0.083825,0.70553,0.345584,0.000839005,
4.975,0.104911,0.774934,0.261292,0.000129489,
4.98,0.0191177,0.856262,0.201632,0,
4.985,0.121931,0.781666,0.252007,0,
4.99,0.0259813,0.83982,0.244301,0,
4.995,0.0917052,0.830598,0.244057,0.000542523,
5,0.0205768,0.828347,0.281399,0,
5.005,0.095337,0.837148,0.251374,0,
5.01,0.0216888,0.828248,0.303881,0,
5.015,0.0963349,0.861867,0.234898,0,
5.02,0,0.853989,0.297185,0,
5.025,0.0866249,0.859535,0.266602,0,
5.03,0.0281119,0.826521,0.343181,0,
5.035,0.100415,0.834769,0.32552,0,
5.04,0,0.877367,0.325055,0,
5.045,0.0853752,0.822968,0.366696,0.000929554,
5.05,0,0.849955,0.36518,0.000863984,
5.055,0.0773556,0.835152,0.377484,0,
5.06,0,0.864733,0.369109,0,
5.065,0.0781693,0.867941,0.358482,0,
5.07,0.0314639,0.854781,0.382258,0,
5.075,0.067052,0.858679,0.392972,0,
5.08,0.00687225,0.890955,0.379012,0,
5.085,0.0804304,0.945118,0.279224,0,
5.09,0.00925729,0.945316,0.312459,0,
5.095,0.0674766,0.948774,0.30048,0,
5.1,0.00539838,0.936722,0.333144,0,
5.105,0.0898933,0.935838,0.309721,0,
5.11,0,0.948331,0.338845,0,
5.115,0.0352942,0.955151,0.336018,0,
5.12,0,0.915577,0.37318,0,
5.125,0.0295238,0.92003,0.393133,0,
