time,hip_flexion_r,hip_flexion_r_id,hip_adduction_r,hip_adduction_r_id,hip_rotation_r,hip_rotation_r_id,knee_angle_r,knee_angle_r_id,ankle_angle_r,ankle_angle_r_id,hip_flexion_l,hip_flexion_l_id,hip_adduction_l,hip_adduction_l_id,hip_rotation_l,hip_rotation_l_id,knee_angle_l,knee_angle_l_id,ankle_angle_l,ankle_angle_l_id,
0.65,50.4134,63.2548,-49.5628,-70.4515,-19.6305,-16.7397,1.74517,-26.6028,-101.897,-104.272,-1.83624,-7.52324,-13.951,-49.8428,-4.04904,-5.73083,-6.98747,-20.1,0.565074,-0.864027,
0.655,50.0343,65.1231,-51.7104,-71.5999,-20.387,-16.6739,1.1973,-26.0993,-104.387,-105.531,-1.37639,-3.01497,-13.2272,-52.7889,-4.7602,-6.54878,-6.86756,-18.7954,0.55349,-1.07293,
0.66,49.6124,66.317,-53.4891,-72.6219,-21.476,-16.4947,0.782976,-25.4736,-106.938,-106.557,-1.79314,0.708461,-14.4713,-54.2674,-4.91463,-7.16751,-6.77574,-17.5328,0.554357,-1.22002,
0.665,49.4144,66.8592,-54.6247,-73.4808,-22.1984,-16.2012,0.490443,-24.6715,-108.558,-107.318,-1.95675,3.56216,-13.6992,-54.3963,-5.08558,-7.55155,-6.86869,-16.2974,0.555246,-1.30358,
0.67,51.2967,66.7604,-53.9587,-74.1351,-20.4273,-15.7959,0.274393,-23.6584,-109.217,-107.787,-2.48496,5.67206,-14.6555,-53.3921,-4.94525,-7.69146,-1.6011,-15.0795,0.555389,-1.32582,
0.675,48.2386,66.0417,-56.0502,-74.561,-25.1208,-15.2823,0.0899029,-22.4165,-108.998,-107.963,-1.46969,7.01537,-15.4601,-51.4522,-4.54325,-7.60262,-5.18653,-13.8786,0.553604,-1.2918,
0.68,50.7685,64.7456,-54.5145,-74.7404,-22.0583,-14.6685,-0.118123,-20.9338,-108.979,-107.85,-4.00235,7.66825,-16.1484,-48.8058,-4.24815,-7.31675,-5.88196,-12.7057,0.553427,-1.20869,
0.685,50.6764,62.9418,-54.0263,-74.6442,-22.2628,-13.9631,-0.21916,-19.2045,-108.231,-107.467,-3.9618,7.70968,-16.2817,-45.6638,-3.76394,-6.87475,-6.00828,-11.5822,0.554312,-1.0848,
0.69,52.1407,60.7381,-52.2859,-74.2367,-20.0753,-13.1706,-0.32734,-17.2091,-107.01,-106.812,-4.66533,7.2245,-16.8992,-42.2005,-3.15759,-6.31947,-6.09974,-10.5311,0.559191,-0.928701,
0.695,51.2684,58.228,-51.8405,-73.4905,-20.5676,-12.2986,-0.488192,-14.9471,-106.074,-105.883,-5.11611,6.30642,-16.629,-38.5396,-2.72339,-5.68981,-6.19771,-9.57073,0.564617,-0.748536,
0.7,52.3506,55.5268,-48.7836,-72.4086,-18.1302,-11.3578,-0.743249,-12.4185,-105.296,-104.675,-5.69357,5.06342,-16.7067,-34.7494,-1.97347,-5.01708,-6.28374,-8.70931,0.571198,-0.551543,
0.705,51.5906,52.802,-50.3526,-70.9741,-18.8203,-10.3605,-0.888041,-9.6088,-103.42,-103.175,-6.85637,3.62222,-17.0646,-30.848,-2.21993,-4.3239,-6.33322,-7.94108,0.577707,-0.343798,
0.71,52.6651,50.2971,-47.8342,-69.0874,-16.5443,-9.32215,-0.936585,-6.48086,-100.596,-101.358,-6.97447,2.12853,-17.3154,-26.8179,-1.20112,-3.6254,-6.32521,-7.24537,0.583294,-0.130132,
0.715,52.1745,48.2839,-47.4108,-66.5941,-15.1346,-8.26329,-0.861501,-2.99328,-96.9854,-99.1703,-7.28016,0.737651,-16.74,-22.6265,-0.961808,-2.93179,-6.24403,-6.59012,0.582496,0.0857646,
0.72,53.8308,46.9786,-41.6344,-63.315,-12.8808,-7.21332,-0.571938,0.852085,-92.7454,-96.5507,-7.05217,-0.356114,-15.9541,-18.2645,-0.692035,-2.25148,-6.13681,-5.93354,0.579686,0.301222,
0.725,44.7606,45.6572,-52.1429,-58.853,-14.0175,-6.20105,0.0312523,4.68797,-87.785,-93.4373,-6.50978,-1.07407,-14.698,-13.7226,-0.685293,-1.59472,-5.67581,-5.23286,0.571649,0.514277,
0.73,48.1472,44.9731,-42.3142,-53.2705,-11.0027,-5.26752,1.11363,8.64684,-81.8799,-89.7249,-5.67883,-1.29801,-14.0214,-9.0666,-0.740167,-0.973438,-3.70909,-4.45191,0.55832,0.723336,
