time,hip_flexion_r,hip_flexion_r_id,hip_adduction_r,hip_adduction_r_id,hip_rotation_r,hip_rotation_r_id,knee_angle_r,knee_angle_r_id,ankle_angle_r,ankle_angle_r_id,hip_flexion_l,hip_flexion_l_id,hip_adduction_l,hip_adduction_l_id,hip_rotation_l,hip_rotation_l_id,knee_angle_l,knee_angle_l_id,ankle_angle_l,ankle_angle_l_id,
0.5,13.0656,26.2473,-54.6143,-44.8452,-18.8207,-11.1522,10.2568,-22.4291,-47.8411,-59.7329,-16.2287,-1.65174,4.8106,-6.09262,0.583855,2.14103,-11.1047,-0.632727,-10.5471,1.04448,
0.505,13.1423,26.5523,-55.3891,-45.4223,-19.0912,-11.5824,10.8909,-23.1692,-48.9571,-60.4731,-14.8068,-1.11822,3.99532,-6.89086,0.518456,2.60214,-11.6596,0.582345,-9.94669,1.12192,
0.51,12.6811,26.5867,-55.7897,-46.0888,-19.4399,-12.0017,10.2514,-23.9198,-50.3147,-61.1611,-16.6153,-0.968048,5.38728,-7.77122,0.677925,3.10442,-15.1726,1.63744,-9.37014,1.18973,
0.515,13.2677,26.4101,-56.0224,-46.8162,-19.7834,-12.4106,9.95344,-24.6567,-51.3698,-61.7885,-11.6072,-1.26188,1.18056,-8.70538,0.973238,3.63591,-12.2876,2.46267,-8.81267,1.2485,
0.52,12.9324,26.0796,-56.1023,-47.5665,-20.0471,-12.8101,9.55096,-25.3619,-52.9089,-62.3508,-10.4155,-2.00649,0.531283,-9.67709,0.910856,4.17564,-13.0161,3.00407,-8.27445,1.30136,
0.525,14.2371,25.6214,-55.6769,-48.3019,-20.1367,-13.1967,9.14536,-26.0428,-54.2074,-62.8594,-10.0751,-3.26651,-0.398937,-10.6152,1.42761,4.70096,-13.7426,3.18626,-7.75346,1.34871,
0.53,15.464,25.0572,-55.1631,-49.0056,-20.1899,-13.5668,8.75862,-26.7142,-55.9567,-63.337,-9.77265,-5.04675,-1.95437,-11.4652,2.16083,5.18399,-9.4287,2.95893,-7.26817,1.39341,
0.535,17.0865,24.4088,-54.4405,-49.6832,-19.931,-13.9149,8.40982,-27.3972,-57.8129,-63.8199,-9.51453,-7.32254,-1.31631,-12.1704,2.66416,5.59481,-15.1869,2.29088,-6.82953,1.43888,
0.54,17.738,23.7108,-53.4023,-50.3614,-19.7184,-14.2361,8.11301,-28.1121,-59.9851,-64.3574,-10.1803,-10.0334,-2.69677,-12.6744,3.26397,5.90361,-15.2603,1.17687,-6.45064,1.48872,
0.545,17.8011,23.0346,-52.2027,-51.0491,-19.4359,-14.533,7.88342,-28.8586,-62.2245,-64.9937,-9.09317,-13.0759,-4.50993,-12.9238,4.1503,6.08289,-13.5687,-0.355926,-6.24188,1.54624,
0.55,17.9236,22.4633,-50.9698,-51.7519,-19.1392,-14.8121,7.73397,-29.6275,-64.6873,-65.7701,-12.468,-16.2975,-4.62181,-12.8716,4.39341,6.10994,-15.2564,-2.24335,-6.1274,1.61387,
0.555,17.5728,22.0746,-49.5839,-52.5011,-18.6398,-15.0885,7.67904,-30.4069,-66.7125,-66.7241,-11.181,-19.4947,-5.66224,-12.4804,4.96978,5.96984,-16.3907,-4.38313,-6.05283,1.69247,
0.56,18.2585,21.9433,-47.3053,-53.3235,-17.4705,-15.3781,7.72814,-31.1747,-67.4512,-67.8781,-10.7514,-22.4186,-7.22887,-11.7288,5.07083,5.65894,-16.4721,-6.63906,-5.92621,1.78064,
0.565,19.3899,22.1429,-45.491,-54.2289,-16.2714,-15.6912,7.88157,-31.8973,-68.3812,-69.24,-9.43254,-26.1294,-7.05049,-9.86653,5.1028,5.31443,-16.4935,-9.41589,-5.73212,1.83392,
0.57,22.7712,22.7412,-43.1469,-55.2231,-15.3478,-16.0321,8.28945,-32.5257,-67.4383,-70.7937,-8.77968,-29.5009,-8.86808,-7.45859,4.74457,4.89197,-13.7894,-12.2037,-5.45876,1.87725,
0.575,25.1863,23.779,-44.4136,-56.2811,-13.873,-16.3994,8.47609,-33.0151,-68.902,-72.5091,-6.57856,-32.1857,-8.51962,-4.68,4.19218,4.42756,-16.5446,-14.8015,-5.12515,1.90666,
0.58,26.3834,25.2559,-45.5029,-57.3416,-16.3458,-16.7843,8.79484,-33.3418,-70.4112,-74.3543,-5.72176,-33.9052,-10.0355,-1.75287,3.76475,3.96952,-32.9446,-17.0689,-4.76015,1.91949,
0.585,28.037,27.1192,-44.0304,-58.3589,-15.154,-17.1733,9.20437,-33.5149,-72.5258,-76.3109,-2.8048,-34.4435,-8.74606,0.984056,3.01982,3.56407,-13.3959,-18.8285,-4.38683,1.90689,
0.59,30.7574,29.3082,-43.0377,-59.316,-14.2452,-17.5555,9.6109,-33.5456,-74.9391,-78.356,-2.76963,-33.6947,-10.7063,3.13271,2.42037,3.2452,-13.4331,-19.9664,-4.02962,1.85982,
0.595,28.7901,31.7542,-44.6715,-60.1852,-15.9903,-17.9249,9.99259,-33.4526,-78.3843,-80.4649,3.86815,-25.8872,-7.77895,1.26733,1.41731,2.49185,-13.8645,-17.9904,-3.71452,1.91581,
0.6,32.611,34.3796,-43.9907,-60.9333,-14.6149,-18.2847,10.3232,-33.2705,-82.7397,-82.6245,-2.61772,-15.3227,-11.8785,-2.57907,1.99569,1.6768,-13.7201,-14.7029,-3.41072,1.9422,
0.605,26.0055,37.154,-49.2013,-61.5467,-19.9234,-18.6403,10.5745,-33.0045,-88.6384,-84.8055,6.5501,-5.66999,-7.93361,-6.93441,0.900701,1.06856,-13.0799,-11.6467,-2.84515,1.85977,
0.61,34.4289,40.0475,-48.3422,-62.0307,-17.2114,-18.9909,10.2434,-32.6554,-95.9083,-86.971,2.49691,-2.2019,-9.35963,-9.55442,0.764755,1.02453,-11.7396,-11.0822,-1.16564,1.58332,
0.615,32.2417,43.0041,-48.953,-62.4343,-18.532,-19.3319,10.9889,-32.2395,-93.1237,-89.0986,8.73741,-2.34069,-9.10458,-12.1128,-0.255021,1.19818,-10.6528,-11.9378,-0.0827641,1.21124,
0.62,40.4079,45.9727,-47.4268,-62.8011,-17.2687,-19.6548,10.9085,-31.7723,-95.5096,-91.1756,1.48407,-3.45071,-8.82974,-15.8173,-0.293753,1.26811,-9.8278,-13.0755,0.339743,0.822034,
0.625,37.2889,48.9091,-57.9854,-63.1646,-19.8616,-19.9452,10.7388,-31.2619,-96.091,-93.1922,4.32752,-5.42091,-8.81369,-20.3079,-1.07213,1.18042,-9.07061,-14.4418,0.729829,0.434514,
0.63,45.6565,51.7779,-54.2983,-63.5491,-17.0094,-20.1921,10.5166,-30.7057,-96.092,-95.1351,1.91178,-7.91675,-8.99505,-25.1464,-1.53331,0.92853,-8.43502,-15.9397,0.796647,0.0657836,
0.635,44.3208,54.5332,-61.7479,-63.9774,-23.7815,-20.3893,10.2815,-30.1029,-95.6321,-96.9972,0.0443392,-10.8163,-9.04624,-29.7002,-2.01767,0.549137,-7.87133,-17.4446,0.74138,-0.269906,
0.64,50.097,57.1249,-61.4582,-64.451,-20.8477,-20.5273,10.0892,-29.445,-95.4377,-98.7604,-2.92086,-13.7942,-9.04839,-33.4599,-2.29798,0.113204,-7.38066,-18.8229,0.675546,-0.561768,
