time,hip_flexion_r,hip_flexion_r_id,hip_adduction_r,hip_adduction_r_id,hip_rotation_r,hip_rotation_r_id,ankle_angle_r,ankle_angle_r_id,hip_flexion_l,hip_flexion_l_id,hip_adduction_l,hip_adduction_l_id,hip_rotation_l,hip_rotation_l_id,knee_angle_l,knee_angle_l_id,ankle_angle_l,ankle_angle_l_id,
5.66,-193.407,-210.702,-90.6872,-3.08,278.213,34.506,-5.04618,-81.0818,-344.491,-343.066,-35.6195,-57.5289,253.318,52.736,36.9051,-29.2328,-39.0887,-94.592,
5.665,-199.223,-210.389,-80.5422,-1.24649,278.081,33.3045,-29.5877,-82.5039,-384.55,-341.704,-50.4413,-56.3483,254.342,52.6192,72.9567,-26.5731,-52.7887,-94.7338,
5.67,-218.937,-206.191,-41.3516,-2.60796,279.541,32.4655,-4.49995,-81.9635,-366.037,-338.991,-21.6998,-52.7719,254.449,50.4901,53.221,-23.8739,-38.6359,-95.1329,
5.675,-212.28,-206.36,-58.6325,-1.12907,279.307,31.8042,-28.8492,-82.156,-351.856,-334.823,-53.3866,-51.0627,254.097,48.6734,50.1042,-22.0093,-52.6083,-94.0279,
5.68,-195.878,-205.131,-96.9137,0.618929,279.536,30.5262,-4.25764,-82.6787,-340.366,-331.99,-70.2305,-49.321,254.135,47.3496,46.6441,-19.7217,-38.8432,-93.7728,
5.685,-194.168,-205.954,-104.093,1.91005,280.132,30.5486,-29.2223,-82.3896,-333.799,-328.275,-74.556,-49.2733,253.747,46.8183,42.6244,-17.7257,-52.9172,-93.3428,
5.69,-183.691,-205.215,-128.835,1.74643,278.897,30.0039,-3.82353,-83.8702,-334.385,-325.796,-59.1337,-46.3381,254.146,45.5669,39.4785,-16.4811,-38.7493,-93.0161,
5.695,-253.896,-204.425,18.8139,3.13065,283.476,29.1048,-28.7901,-84.0271,-330.176,-320.168,-60.9954,-45.9804,253.627,44.0757,36.3036,-17.1603,-52.8923,-89.9606,
5.7,-200.065,-202.203,-102.29,4.35791,282.264,27.9513,-3.32764,-83.9946,-337.647,-317.111,-28.402,-46.7218,253.916,43.7315,34.0305,-13.401,-38.4307,-91.3354,
5.705,-195.125,-202.165,-117.244,2.81319,282.621,28.4935,-28.5493,-83.5965,-330.085,-310.778,-35.6472,-45.5067,253.407,41.6835,30.6306,-12.8609,-52.8652,-89.8714,
5.71,-194.544,-201.786,-122.458,4.67365,283.175,27.8831,-2.90927,-83.1475,-324.394,-308.005,-37.5172,-45.3824,252.986,41.0324,27.4466,-10.9418,-38.3376,-89.0381,
5.715,-194.905,-200.592,-125.688,2.10017,283.678,27.7138,-28.2139,-84.7291,-319.096,-305.993,-40.3261,-42.232,252.524,39.2422,24.4653,-7.71677,-52.8565,-89.0123,
5.72,-194.982,-199.508,-129.455,-0.0849705,284.134,28.3796,-2.54965,-82.083,-315.199,-304.749,-41.7491,-39.0533,252.043,38.2563,22.0444,-4.6548,-38.2931,-88.5559,
5.725,-195.292,-198.579,-132.582,1.88061,284.425,26.4876,-27.1537,-83.0072,-295.415,-300.137,-80.6945,-37.8443,251.254,36.9165,19.4395,-2.77586,-52.7017,-87.7483,
5.73,-195.038,-197.312,-136.772,0.0752758,284.664,26.8152,-2.3963,-80.8376,-293.029,-297.893,-81.7314,-34.988,250.92,35.4564,18.5043,0.155692,-38.6178,-87.9952,
5.735,-203.513,-195.474,-120.731,-1.23213,284.193,27.0533,-27.5205,-79.7438,-292.224,-289.988,-81.9942,-37.1139,250.26,35.0469,18.0043,0.198252,-52.8874,-86.0204,
5.74,-217.307,-194.808,-83.4317,-1.60686,285.707,26.6183,-2.10559,-79.4961,-278.541,-285.485,-111.726,-33.8685,249.505,33.2087,16.3794,0.986076,-38.7128,-85.2641,
5.745,-258.344,-188.868,-87.6424,-6.03659,284.227,25.148,-26.3634,-76.5462,-275.011,-280.792,-119.276,-32.0845,249.115,32.249,16.2239,2.66026,-52.5768,-84.4347,
5.75,-239.882,-191.817,-73.5558,-2.12605,284.078,25.4183,-1.94128,-77.8491,-270.574,-274.466,-130.727,-33.2593,248.588,31.1933,16.2552,2.13346,-38.7178,-83.1021,
5.755,-252.786,-190.065,-91.6907,-3.27024,283.437,25.473,-26.1301,-76.1641,-268.196,-268.094,-139.027,-32.8481,247.965,29.7458,16.5524,3.61778,-52.4125,-83.186,
5.76,-249.165,-186.673,-106.121,-2.29301,282.541,23.7284,-1.73543,-74.8244,-265.883,-263.035,-147.383,-32.0484,247.617,28.833,17.2643,3.55265,-38.5924,-81.0709,
5.765,-258.35,-184.903,-106.437,-3.58366,280.992,23.7071,-26.0148,-73.6947,-267.545,-259.043,-147.935,-30.4934,247.112,27.714,18.2801,6.33911,-52.1679,-81.7535,
5.77,-269.418,-181.212,-98.8115,-4.13616,280.354,22.6737,-1.10806,-71.4988,-269.958,-249.184,-149.365,-31.685,246.544,26.1554,19.602,5.94274,-37.8288,-80.9155,
5.775,-278.951,-180.248,-91.8354,-1.62335,278.516,22.3733,-26.3831,-70.109,-297.029,-250.331,-82.2304,-25.1181,247.48,25.5276,23.5199,10.9414,-51.8751,-83.858,
5.78,-296.129,-178.027,-65.9591,-5.28619,277.5,22.4678,-1.08947,-71.0741,-283.568,-235.982,-126.126,-31.6439,246.579,24.0148,23.7649,6.90576,-37.5786,-79.6998,
5.785,-301.6,-172.486,-68.3706,-7.45585,275.606,21.8492,-27.0887,-68.2353,-290.403,-229.078,-107.648,-31.5885,246.452,23.1896,25.7585,7.48916,-51.67,-78.0283,
5.79,-307.981,-169.396,-67.8995,-4.6539,273.591,19.9272,-0.831339,-69.2287,-284.225,-222.65,-133.06,-27.6165,246.114,20.6756,26.3376,8.94579,-37.3548,-77.6642,
5.795,-313.914,-166.854,-67.8909,-5.79939,271.42,20.0067,-26.1147,-67.939,-287.493,-218.569,-130.125,-27.7435,246.105,20.5116,28.1522,10.1744,-51.1958,-76.7485,
5.8,-320.234,-162.166,-66.2418,-6.10564,269.122,18.8829,-0.38869,-67.2027,-288.221,-213.319,-138.462,-24.7256,245.273,18.9921,29.2165,12.0682,-36.6923,-76.9169,
5.805,-311.97,-159.082,-100.301,-8.24708,266.384,18.8226,-27.1103,-66.7269,-325.679,-207.946,-35.2509,-22.2689,246.644,17.7249,34.6949,12.3938,-51.0768,-75.4691,
5.81,-318.243,-156.3,-97.2868,-7.5484,264.004,17.9264,-0.170894,-65.2353,-312.465,-204.234,-87.4371,-17.4333,245.48,15.5097,34.693,14.2809,-36.1115,-75.1671,
5.815,-324.934,-152.726,-91.6058,-7.80372,261.141,17.1642,-27.2184,-64.7069,-316.802,-198.065,-79.1968,-17.3179,245.159,14.9529,36.3224,13.4501,-50.8106,-73.1156,
5.82,-319.368,-148.205,-116.985,-8.22697,258.21,15.7504,-0.00515628,-62.8256,-312.928,-194.415,-96.7674,-13.549,244.637,13.247,36.7693,15.3427,-36.0152,-72.9911,
5.825,-321.929,-147.157,-120.456,-5.8053,255.549,15.3127,-27.0032,-61.4443,-316.681,-188.719,-92.3046,-12.6,244.193,12.1454,38.1376,14.7586,-50.7828,-70.983,
5.83,-323.182,-144.808,-125.725,-8.27099,252.618,15.0683,0.0841222,-60.6618,-313.422,-183.077,-108.705,-13.998,243.412,12.1225,38.3466,15.296,-36.0018,-71.142,
5.835,-324.31,-140.399,-130.203,-9.6245,249.688,14.2795,-26.5345,-60.0297,-313.917,-178.869,-113.257,-11.0568,242.692,10.3365,39.0222,14.964,-50.8491,-69.2946,
5.84,-326.266,-139.542,-131.28,-10.6466,246.801,14.6509,0.221538,-58.6532,-314.93,-173.512,-116.919,-12.3989,241.704,10.2357,39.5111,14.7845,-35.9626,-68.1802,
5.845,-328.648,-133.142,-130.006,-10.8161,243.951,12.2892,-26.6004,-56.4473,-316.739,-170.086,-117.582,-11.1836,240.619,9.47641,39.9338,15.3483,-51.0496,-67.1149,
5.85,-333.855,-135.257,-118.932,-12.5114,240.527,14.6733,0.38863,-55.3714,-317.102,-165.242,-121.944,-12.3047,239.394,8.74678,39.9629,15.6034,-35.8826,-66.2912,
5.855,-356.608,-128.982,-61.0877,-12.7543,239.725,12.1451,-25.7899,-55.0833,-308.847,-159.745,-152.121,-11.8851,237.764,8.22952,38.587,14.9873,-51.1361,-63.8963,
5.86,-347.519,-128.515,-87.6203,-13.2574,235.568,12.5638,0.375256,-53.6819,-310.346,-156.809,-151.441,-14.402,236.322,8.06226,38.1193,15.7972,-36.1225,-62.9413,
5.865,-354.654,-124.281,-63.6121,-14.1093,233.201,11.5943,-26.4639,-52.3929,-314.529,-152.411,-141.154,-15.5796,234.643,7.98023,37.1857,15.7832,-51.532,-61.4475,
5.87,-346.841,-125.268,-88.5067,-11.8203,230.147,11.5424,0.578948,-53.667,-317.85,-148.657,-132.391,-13.6361,232.84,6.48298,36.5358,16.4618,-35.6502,-60.1315,
5.875,-350.293,-120.387,-77.0107,-14.9523,227.639,10.7342,-26.0136,-50.3825,-311.527,-146.312,-152.537,-13.3885,230.78,5.93946,35.1532,17.9043,-51.5556,-59.4859,
5.88,-349.359,-119.802,-76.6584,-15.0135,223.857,10.994,0.397634,-49.726,-305.794,-143.422,-169.618,-15.5144,228.664,5.96841,33.0299,18.8976,-36.1298,-58.7919,
5.885,-381.599,-114.236,19.3963,-16.2125,223.843,9.80324,-27.0614,-49.4221,-299.787,-138.855,-187.237,-14.9673,226.177,5.42977,30.8356,20.1394,-52.1958,-59.1178,
5.89,-369.933,-112.348,-10.0462,-12.7479,219.543,8.734,0.448376,-49.1463,-314.893,-135.362,-132.848,-14.3927,224.016,4.92313,30.1423,18.9975,-35.9538,-56.8794,
5.895,-373.059,-110.048,5.70815,-18.0324,217.127,10.0889,-27.1684,-47.1316,-302.436,-130.773,-170.652,-16.9922,221.522,4.53794,27.8027,18.8662,-52.2247,-56.4943,
5.9,-366.401,-107.358,-10.1918,-14.6672,214.495,8.68151,0.428482,-47.1233,-320.669,-125.346,-92.9167,-13.8896,218.972,3.16612,26.8235,18.8647,-35.3762,-55.435,
5.905,-368.819,-105.137,3.11803,-12.2127,212.075,7.75593,-27.3419,-46.9949,-307.608,-121.141,-130.476,-15.1255,216.949,3.26283,24.217,18.1836,-52.2334,-54.1684,
5.91,-361.908,-101.041,-13.6103,-13.9236,209.489,7.05007,0.308417,-46.2239,-306.587,-121.003,-124.85,-6.45537,213.987,1.63082,21.6261,21.1556,-35.2558,-54.8967,
5.915,-360.895,-100.298,-11.189,-11.4553,207.172,6.77258,-27.4839,-46.4474,-301.833,-120.148,-130.293,0.0705101,211.355,0.794106,18.962,23.6818,-52.4775,-56.5385,
5.92,-360.234,-100.212,-7.9437,-7.35347,204.781,6.12669,0.0882239,-47.6143,-298.328,-115.291,-131.674,-2.05277,208.597,0.327499,16.4293,21.2523,-35.3309,-53.9981,
5.925,-360.33,-98.3431,-2.48274,-6.36382,202.559,5.3579,-27.0168,-48.2888,-287.102,-115.363,-164.552,-0.842443,205.479,0.51471,12.7934,22.3808,-52.8262,-54.2166,
5.93,-358.819,-98.3048,-2.66727,-2.91371,200.44,5.38368,-0.315536,-48.4141,-284.288,-112.463,-164.993,0.26832,202.776,-0.524916,10.5224,21.5924,-36.0074,-53.2694,
5.935,-347.763,-95.679,-34.9166,-2.56079,198.063,4.27604,-28.0065,-48.4167,-282.385,-110.106,-163.251,1.90986,199.829,-1.5703,8.45322,21.6636,-53.5519,-53.3509,
5.94,-349.491,-96.5579,-24.638,-0.0280368,196.17,4.00897,-0.593696,-49.379,-272.614,-109.953,-195.488,3.2084,196.643,-1.9102,5.28701,22.8508,-36.5051,-53.6619,
5.945,-352.968,-96.5445,-9.02319,2.41915,194.478,3.52916,-27.5339,-49.7625,-270.095,-109.215,-198.833,-3.22133,193.963,-0.964552,3.36927,20.1736,-54.0178,-50.8587,
5.95,-357.152,-98.2332,8.73356,2.12925,192.662,3.81344,-0.977594,-49.4528,-265.907,-109.397,-210.256,-1.08471,191.146,-1.81801,1.44292,22.2763,-36.9504,-52.3759,
5.955,-348.711,-99.9954,-17.1372,-1.14339,190.863,4.90788,-27.6897,-49.8441,-264.269,-113.048,-215.617,0.90475,187.943,-1.91981,-0.41132,25.2238,-54.5386,-53.6234,
5.96,-342.764,-100.314,-34.3909,1.47743,189.194,3.70488,-1.24345,-49.4728,-261.304,-112.947,-224.799,0.303253,185.311,-2.00006,-1.86694,25.0348,-37.3076,-53.3253,
5.965,-340.443,-101.288,-39.3731,0.0929908,186.422,4.25738,-28.057,-49.706,-262.055,-112.139,-221.655,-1.97538,182.359,-2.47492,-3.03338,24.6712,-55.0013,-53.1829,
