time,hip_flexion_r,hip_flexion_r_id,hip_adduction_r,hip_adduction_r_id,hip_rotation_r,hip_rotation_r_id,knee_angle_r,knee_angle_r_id,ankle_angle_r,ankle_angle_r_id,hip_flexion_l,hip_flexion_l_id,hip_adduction_l,hip_adduction_l_id,hip_rotation_l,hip_rotation_l_id,knee_angle_l,knee_angle_l_id,ankle_angle_l,ankle_angle_l_id,
0.61,46.1905,45.9282,-44.1047,-45.4099,-10.5785,-11.4175,-2.36829,-24.9208,-76.6669,-96.008,-23.9783,-31.2396,-10.8797,-7.32399,4.34836,2.30677,-14.0024,-20.6319,0.872544,1.17843,
0.615,47.0968,48.7124,-45.1227,-45.9808,-10.8769,-11.6201,-2.34383,-24.5855,-78.1129,-98.4069,-24.3807,-31.6557,-10.287,-5.77887,4.40948,2.08804,-14.1159,-21.5728,0.928241,1.00391,
0.62,47.8777,51.4843,-46.6,-46.5131,-11.2163,-11.7931,-2.42378,-24.1613,-79.9401,-100.763,-24.7991,-31.9854,-9.65003,-4.22514,4.46632,1.89182,-14.1833,-22.4886,0.999161,0.817438,
0.625,49.044,54.147,-47.2631,-46.9784,-11.4468,-11.9247,-2.63902,-23.6902,-82.2753,-103.065,-25.1041,-32.2438,-8.96636,-2.76358,4.5178,1.72536,-14.163,-23.3628,1.20628,0.623791,
0.63,50.1612,56.6248,-47.786,-47.3409,-11.5559,-12.0069,-3.01377,-23.2032,-85.0788,-105.298,-25.3484,-32.4406,-8.37028,-1.49247,4.60471,1.59226,-14.1439,-24.175,1.34774,0.428385,
0.635,51.4698,58.8526,-47.7735,-47.5735,-11.6549,-12.0376,-3.47175,-22.7302,-88.0444,-107.451,-25.8232,-32.577,-7.98653,-0.499319,4.73789,1.4925,-14.1212,-24.9008,1.44336,0.237027,
0.64,52.7413,60.7871,-47.8651,-47.646,-11.7405,-12.013,-3.9896,-22.2846,-91.136,-109.503,-26.3856,-32.6451,-7.76487,0.146284,4.80828,1.42305,-14.0872,-25.5127,1.5165,0.0556626,
0.645,54.0243,62.4177,-47.8623,-47.5072,-11.8197,-11.9288,-4.53236,-21.86,-94.1878,-111.424,-27.4196,-32.6264,-8.12639,0.397939,5.12095,1.37884,-14.0416,-25.9813,1.56996,-0.109901,
0.65,55.4246,63.745,-47.5162,-47.1144,-11.8731,-11.7858,-5.1045,-21.4476,-97.366,-113.186,-27.6453,-32.5576,-7.90887,0.261864,5.28674,1.3539,-13.999,-26.3024,1.60727,-0.255219,
0.655,56.8669,64.8,-46.8528,-46.4628,-11.9078,-11.5883,-5.71878,-21.0311,-100.658,-114.778,-27.6141,-32.3491,-7.43257,-0.279287,5.4763,1.3421,-13.9641,-26.4239,1.6306,-0.37463,
0.66,58.4292,65.6941,-45.9496,-45.5905,-11.7421,-11.3417,-6.31545,-20.5436,-103.6,-116.172,-28.4274,-31.8707,-7.84323,-1.23365,5.6527,1.33762,-13.9325,-26.2855,1.64187,-0.462854,
0.665,59.9458,66.5443,-44.7774,-44.5467,-11.5529,-11.0531,-6.82676,-19.9137,-105.865,-117.337,-28.3626,-31.1201,-7.92835,-2.53429,5.85336,1.33628,-13.6577,-25.885,1.6429,-0.517538,
0.67,61.4608,67.4304,-43.6447,-43.3901,-11.335,-10.7302,-7.25447,-19.0904,-107.693,-118.246,-28.7723,-30.0972,-8.0276,-4.09821,5.9948,1.3356,-13.6311,-25.2273,1.6455,-0.537342,
0.675,63.1096,68.4052,-42.7687,-42.2035,-10.9965,-10.3771,-7.61748,-18.045,-109.306,-118.892,-29.3059,-28.805,-8.36745,-5.83253,6.08532,1.33457,-13.4749,-24.3243,1.65771,-0.521959,
0.68,64.3582,69.4971,-41.7258,-41.0728,-10.7117,-9.99969,-7.908,-16.7629,-110.518,-119.273,-29.954,-27.2511,-8.51052,-7.64071,6.19222,1.33316,-13.7081,-23.1946,1.68576,-0.472103,
0.685,65.6855,70.7057,-40.8829,-40.0615,-10.3369,-9.60089,-8.13061,-15.2459,-111.197,-119.395,-29.1426,-25.4484,-8.98032,-9.42824,6.32065,1.33171,-12.8312,-21.863,1.72321,-0.389453,
0.69,66.6243,72.0058,-39.8881,-39.2097,-10.0436,-9.1762,-8.28967,-13.4954,-111.337,-119.245,-27.983,-23.4171,-9.26229,-11.1071,6.45928,1.33038,-11.9713,-20.3599,1.77117,-0.276583,
0.695,67.6636,73.2939,-38.8625,-38.5436,-9.64205,-8.7219,-8.37573,-11.5492,-110.975,-118.8,-26.5935,-21.1862,-9.42731,-12.5988,6.60547,1.3287,-11.2196,-18.7206,1.82205,-0.136867,
0.7,68.0961,74.4316,-37.5553,-38.0959,-9.34634,-8.23459,-8.39461,-9.46237,-110.202,-118.041,-25.1034,-18.7944,-9.70192,-13.8371,6.73395,1.32539,-10.3505,-16.9839,1.87375,0.0256451,
0.705,68.6726,75.2912,-36.557,-37.8581,-8.905,-7.71106,-8.34511,-7.28331,-108.888,-116.938,-23.5549,-16.2898,-10.1545,-14.7691,6.86259,1.3182,-9.45672,-15.1912,1.92271,0.206369,
